Study ID,Study Name,Study Contact,Line ID,Line Name,Control,Strain,Carbon Source,Carbon Labeling,Line Experimenter,Line Contact,Media,Protocol ID,Protocol Name,Assay ID,Assay Name,Measurement Type,Compartment,Measurement Updated,X Units,Y Units,0.0,27.0
47082,Ajinomoto Cycle 1,,47195,b3-08-2,F,JBEI-17791,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48256,b3-08-2,LCFA_ECOLI,,2017-09-06 22:22:18.711933+00:00,hours,,125883.0,
47082,Ajinomoto Cycle 1,,47192,b3-02-2,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48241,b3-02-2,A1U2T0_MARHV,,2017-09-06 22:22:16.071724+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47196,b3-08-3,F,JBEI-17791,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48257,b3-08-3,LCFA_ECOLI,,2017-09-06 22:22:18.911590+00:00,hours,,124508.0,
47082,Ajinomoto Cycle 1,,47196,b3-08-3,F,JBEI-17791,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48257,b3-08-3,FATB_UMBCA,,2017-09-06 22:22:18.944457+00:00,hours,,104239.0,
47082,Ajinomoto Cycle 1,,47166,b3-07-3,F,JBEI-17799,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48254,b3-07-3,FATB_UMBCA,,2017-09-06 22:22:18.344269+00:00,hours,,103892.0,
47082,Ajinomoto Cycle 1,,47194,b3-08-1,F,JBEI-17791,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48255,b3-08-1,FATB_UMBCA,,2017-09-06 22:22:18.545075+00:00,hours,,105707.0,
47082,Ajinomoto Cycle 1,,47194,b3-08-1,F,JBEI-17791,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48255,b3-08-1,LCFA_ECOLI,,2017-09-06 22:22:18.510811+00:00,hours,,123104.0,
47082,Ajinomoto Cycle 1,,47166,b3-07-3,F,JBEI-17799,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48254,b3-07-3,LCFA_ECOLI,,2017-09-06 22:22:18.309715+00:00,hours,,136986.0,
47082,Ajinomoto Cycle 1,,47166,b3-07-3,F,JBEI-17799,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48254,b3-07-3,ACR1_ACIAD,,2017-09-06 22:22:18.379138+00:00,hours,,249.0,
47082,Ajinomoto Cycle 1,,47165,b3-07-2,F,JBEI-17799,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48253,b3-07-2,FATB_UMBCA,,2017-09-06 22:22:18.145881+00:00,hours,,101283.0,
47082,Ajinomoto Cycle 1,,47194,b3-08-1,F,JBEI-17791,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48255,b3-08-1,ACR1_ACIAD,,2017-09-06 22:22:18.578336+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48235,b2-rfp-2,A1U2T0_MARHV,,2017-09-06 22:22:15.115630+00:00,hours,,19173.0,
47082,Ajinomoto Cycle 1,,47196,b3-08-3,F,JBEI-17791,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48257,b3-08-3,ACR1_ACIAD,,2017-09-06 22:22:18.977132+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47178,b3-18-3,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48269,b3-18-3,ACR1_ACIAD,,2017-09-06 22:22:21.414202+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48262,b3-13-2,LCFA_ECOLI,,2017-09-06 22:22:19.919591+00:00,hours,,196947.0,
47082,Ajinomoto Cycle 1,,47164,b3-07-1,F,JBEI-17799,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48252,b3-07-1,LCFA_ECOLI,,2017-09-06 22:22:17.939006+00:00,hours,,145026.0,
47082,Ajinomoto Cycle 1,,47167,b3-10-1,F,JBEI-17798,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48258,b3-10-1,ACR1_ACIAD,,2017-09-06 22:22:19.179307+00:00,hours,,644.0,
47082,Ajinomoto Cycle 1,,47168,b3-10-2,F,JBEI-17798,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48259,b3-10-2,LCFA_ECOLI,,2017-09-06 22:22:19.313212+00:00,hours,,102990.0,
47082,Ajinomoto Cycle 1,,47163,b3-06-3,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48251,b3-06-3,LCFA_ECOLI,,2017-09-06 22:22:17.758214+00:00,hours,,213883.0,
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48261,b3-13-1,ACR1_ACIAD,,2017-09-06 22:22:19.783614+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48261,b3-13-1,LCFA_ECOLI,,2017-09-06 22:22:19.713319+00:00,hours,,198841.0,
47082,Ajinomoto Cycle 1,,47177,b3-18-2,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48268,b3-18-2,ACR1_ACIAD,,2017-09-06 22:22:21.198959+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47174,b3-16-2,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48265,b3-16-2,LCFA_ECOLI,,2017-09-06 22:22:20.531375+00:00,hours,,94673.0,
47082,Ajinomoto Cycle 1,,47163,b3-06-3,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48251,b3-06-3,FATB_UMBCA,,2017-09-06 22:22:17.788199+00:00,hours,,53533.0,
47082,Ajinomoto Cycle 1,,47163,b3-06-3,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48251,b3-06-3,ACR1_ACIAD,,2017-09-06 22:22:17.818331+00:00,hours,,881.0,
47082,Ajinomoto Cycle 1,,47162,b3-06-2,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48250,b3-06-2,FATB_UMBCA,,2017-09-06 22:22:17.620218+00:00,hours,,53004.0,
47082,Ajinomoto Cycle 1,,47162,b3-06-2,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48250,b3-06-2,LCFA_ECOLI,,2017-09-06 22:22:17.593510+00:00,hours,,186630.0,
47082,Ajinomoto Cycle 1,,47176,b3-18-1,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48267,b3-18-1,ACR1_ACIAD,,2017-09-06 22:22:20.994644+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47145,b2-35-3,F,JBEI-17829,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48227,b2-35-3,FATB_UMBCA,,2017-09-06 22:22:13.410278+00:00,hours,,355554.0,
47082,Ajinomoto Cycle 1,,47184,b3-23-3,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48275,b3-23-3,ACR1_ACIAD,,2017-09-06 22:22:22.763553+00:00,hours,,35462.0,
47082,Ajinomoto Cycle 1,,47180,b3-21-2,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48271,b3-21-2,ACR1_ACIAD,,2017-09-06 22:22:21.877260+00:00,hours,,14472.0,
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48270,b3-21-1,ACR1_ACIAD,,2017-09-06 22:22:21.651955+00:00,hours,,13405.0,
47082,Ajinomoto Cycle 1,,47180,b3-21-2,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48271,b3-21-2,FATB_UMBCA,,2017-09-06 22:22:21.835568+00:00,hours,,262033.0,
47082,Ajinomoto Cycle 1,,47136,b2-32-3,F,JBEI-17826,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48218,b2-32-3,FATB_UMBCA,,2017-09-06 22:22:11.400259+00:00,hours,,157030.0,
47082,Ajinomoto Cycle 1,,47161,b3-06-1,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48249,b3-06-1,LCFA_ECOLI,,2017-09-06 22:22:17.421829+00:00,hours,,167575.0,
47082,Ajinomoto Cycle 1,,47182,b3-23-1,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48273,b3-23-1,FATB_UMBCA,,2017-09-06 22:22:22.293067+00:00,hours,,230019.0,
47082,Ajinomoto Cycle 1,,47181,b3-21-3,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48272,b3-21-3,ACR1_ACIAD,,2017-09-06 22:22:22.087289+00:00,hours,,15854.0,
47082,Ajinomoto Cycle 1,,47161,b3-06-1,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48249,b3-06-1,ACR1_ACIAD,,2017-09-06 22:22:17.488373+00:00,hours,,588.0,
47082,Ajinomoto Cycle 1,,47186,b3-24-2,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48277,b3-24-2,LCFA_ECOLI,,2017-09-06 22:22:23.073186+00:00,hours,,911111.0,
47082,Ajinomoto Cycle 1,,47185,b3-24-1,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48276,b3-24-1,ACR1_ACIAD,,2017-09-06 22:22:22.937681+00:00,hours,,49490.0,
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48281,b3-9017-3,LCFA_ECOLI,,2017-09-06 22:22:23.905162+00:00,hours,,23428.0,
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48281,b3-9017-3,FATB_UMBCA,,2017-09-06 22:22:23.937151+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48281,b3-9017-3,ACR1_ACIAD,,2017-09-06 22:22:23.967325+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47137,b2-33-1,F,JBEI-17823,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48219,b2-33-1,LCFA_ECOLI,,2017-09-06 22:22:11.548119+00:00,hours,,180662.0,
47082,Ajinomoto Cycle 1,,47138,b2-33-2,F,JBEI-17823,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48220,b2-33-2,ACR1_ACIAD,,2017-09-06 22:22:11.796730+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47139,b2-33-3,F,JBEI-17823,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48221,b2-33-3,LCFA_ECOLI,,2017-09-06 22:22:11.916016+00:00,hours,,176585.0,
47082,Ajinomoto Cycle 1,,47138,b2-33-2,F,JBEI-17823,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48220,b2-33-2,LCFA_ECOLI,,2017-09-06 22:22:11.729958+00:00,hours,,176053.0,
47082,Ajinomoto Cycle 1,,47138,b2-33-2,F,JBEI-17823,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48220,b2-33-2,FATB_UMBCA,,2017-09-06 22:22:11.763696+00:00,hours,,148812.0,
47082,Ajinomoto Cycle 1,,47185,b3-24-1,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48276,b3-24-1,A1U2T0_MARHV,,2017-09-06 22:22:22.975314+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47184,b3-23-3,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48275,b3-23-3,A1U2T0_MARHV,,2017-09-06 22:22:22.795354+00:00,hours,,1938.0,
47082,Ajinomoto Cycle 1,,47183,b3-23-2,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48274,b3-23-2,A1U2T0_MARHV,,2017-09-06 22:22:22.602052+00:00,hours,,1876.0,
47082,Ajinomoto Cycle 1,,47139,b2-33-3,F,JBEI-17823,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48221,b2-33-3,FATB_UMBCA,,2017-09-06 22:22:11.952117+00:00,hours,,158485.0,
47082,Ajinomoto Cycle 1,,47139,b2-33-3,F,JBEI-17823,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48221,b2-33-3,ACR1_ACIAD,,2017-09-06 22:22:11.988412+00:00,hours,,656.0,
47082,Ajinomoto Cycle 1,,47182,b3-23-1,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48273,b3-23-1,A1U2T0_MARHV,,2017-09-06 22:22:22.367481+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47181,b3-21-3,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48272,b3-21-3,A1U2T0_MARHV,,2017-09-06 22:22:22.127215+00:00,hours,,942.0,
47082,Ajinomoto Cycle 1,,47180,b3-21-2,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48271,b3-21-2,A1U2T0_MARHV,,2017-09-06 22:22:21.908462+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48270,b3-21-1,A1U2T0_MARHV,,2017-09-06 22:22:21.685337+00:00,hours,,1655.0,
47082,Ajinomoto Cycle 1,,47127,b2-29-3,F,JBEI-17816,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48209,b2-29-3,A1U2T0_MARHV,,2017-09-06 22:22:09.924227+00:00,hours,,812.0,
47082,Ajinomoto Cycle 1,,47145,b2-35-3,F,JBEI-17829,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48227,b2-35-3,LCFA_ECOLI,,2017-09-06 22:22:13.359603+00:00,hours,,1207972.0,
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48235,b2-rfp-2,LCFA_ECOLI,,2017-09-06 22:22:15.037111+00:00,hours,,1504.0,
47082,Ajinomoto Cycle 1,,47140,b2-34-1,F,JBEI-17831,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48222,b2-34-1,LCFA_ECOLI,,2017-09-06 22:22:12.121746+00:00,hours,,66185.0,
47082,Ajinomoto Cycle 1,,47140,b2-34-1,F,JBEI-17831,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48222,b2-34-1,ACR1_ACIAD,,2017-09-06 22:22:12.174456+00:00,hours,,583.0,
47082,Ajinomoto Cycle 1,,47178,b3-18-3,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48269,b3-18-3,A1U2T0_MARHV,,2017-09-06 22:22:21.452429+00:00,hours,,172397.0,
47082,Ajinomoto Cycle 1,,47177,b3-18-2,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48268,b3-18-2,A1U2T0_MARHV,,2017-09-06 22:22:21.231397+00:00,hours,,203658.0,
47082,Ajinomoto Cycle 1,,47140,b2-34-1,F,JBEI-17831,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48222,b2-34-1,FATB_UMBCA,,2017-09-06 22:22:12.147901+00:00,hours,,168689.0,
47082,Ajinomoto Cycle 1,,47176,b3-18-1,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48267,b3-18-1,A1U2T0_MARHV,,2017-09-06 22:22:21.029581+00:00,hours,,215377.0,
47082,Ajinomoto Cycle 1,,47175,b3-16-3,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48266,b3-16-3,A1U2T0_MARHV,,2017-09-06 22:22:20.829546+00:00,hours,,9574.0,
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48236,b2-rfp-3,ACR1_ACIAD,,2017-09-06 22:22:15.258510+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47189,b3-01-2,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48238,b3-01-2,ACR1_ACIAD,,2017-09-06 22:22:15.573617+00:00,hours,,579.0,
47082,Ajinomoto Cycle 1,,47190,b3-01-3,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48239,b3-01-3,ACR1_ACIAD,,2017-09-06 22:22:15.725884+00:00,hours,,2727.0,
47082,Ajinomoto Cycle 1,,47189,b3-01-2,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48238,b3-01-2,FATB_UMBCA,,2017-09-06 22:22:15.547851+00:00,hours,,137559.0,
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48236,b2-rfp-3,FATB_UMBCA,,2017-09-06 22:22:15.229654+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47188,b3-01-1,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48237,b3-01-1,FATB_UMBCA,,2017-09-06 22:22:15.389908+00:00,hours,,142442.0,
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48236,b2-rfp-3,LCFA_ECOLI,,2017-09-06 22:22:15.202259+00:00,hours,,206.0,
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48235,b2-rfp-2,FATB_UMBCA,,2017-09-06 22:22:15.063556+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48235,b2-rfp-2,ACR1_ACIAD,,2017-09-06 22:22:15.089516+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48198,b2-26-1,A1U2T0_MARHV,,2017-09-06 22:22:07.722529+00:00,hours,,9672.0,
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48234,b2-rfp-1,ACR1_ACIAD,,2017-09-06 22:22:14.928536+00:00,hours,,545.0,
47082,Ajinomoto Cycle 1,,47115,b2-25-3,F,JBEI-17808,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48197,b2-25-3,A1U2T0_MARHV,,2017-09-06 22:22:07.517668+00:00,hours,,2224.0,
47082,Ajinomoto Cycle 1,,47141,b2-34-2,F,JBEI-17831,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48223,b2-34-2,LCFA_ECOLI,,2017-09-06 22:22:12.278955+00:00,hours,,66880.0,
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48234,b2-rfp-1,LCFA_ECOLI,,2017-09-06 22:22:14.874151+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48232,b2-9017-2,ACR1_ACIAD,,2017-09-06 22:22:14.537712+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48233,b2-9017-3,ACR1_ACIAD,,2017-09-06 22:22:14.729376+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48232,b2-9017-2,FATB_UMBCA,,2017-09-06 22:22:14.505165+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47112,b2-19-3,F,JBEI-17788,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48194,b2-19-3,A1U2T0_MARHV,,2017-09-06 22:22:06.912636+00:00,hours,,151364.0,
47082,Ajinomoto Cycle 1,,47146,b2-36-1,F,JBEI-17812,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48228,b2-36-1,ACR1_ACIAD,,2017-09-06 22:22:13.730378+00:00,hours,,38176.0,
47082,Ajinomoto Cycle 1,,47111,b2-19-2,F,JBEI-17788,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48193,b2-19-2,A1U2T0_MARHV,,2017-09-06 22:22:06.714078+00:00,hours,,171189.0,
47082,Ajinomoto Cycle 1,,47148,b2-36-3,F,JBEI-17812,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48230,b2-36-3,ACR1_ACIAD,,2017-09-06 22:22:14.113273+00:00,hours,,43433.0,
47082,Ajinomoto Cycle 1,,47110,b2-19-1,F,JBEI-17788,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48192,b2-19-1,A1U2T0_MARHV,,2017-09-06 22:22:06.516307+00:00,hours,,192296.0,
47082,Ajinomoto Cycle 1,,47149,b2-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48231,b2-9017-1,ACR1_ACIAD,,2017-09-06 22:22:14.340967+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47109,b2-11-3,F,JBEI-17785,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48191,b2-11-3,A1U2T0_MARHV,,2017-09-06 22:22:06.324698+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47108,b2-11-2,F,JBEI-17785,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48190,b2-11-2,A1U2T0_MARHV,,2017-09-06 22:22:06.143841+00:00,hours,,3377.0,
47082,Ajinomoto Cycle 1,,47148,b2-36-3,F,JBEI-17812,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48230,b2-36-3,FATB_UMBCA,,2017-09-06 22:22:14.081065+00:00,hours,,227259.0,
47082,Ajinomoto Cycle 1,,47107,b2-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48189,b2-11-1,A1U2T0_MARHV,,2017-09-06 22:22:05.960871+00:00,hours,,1149.0,
47082,Ajinomoto Cycle 1,,47146,b2-36-1,F,JBEI-17812,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48228,b2-36-1,FATB_UMBCA,,2017-09-06 22:22:13.699333+00:00,hours,,232136.0,
47082,Ajinomoto Cycle 1,,47106,b1-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48188,b1-rfp-2,A1U2T0_MARHV,,2017-09-06 22:22:05.779839+00:00,hours,,1086861.0,
47082,Ajinomoto Cycle 1,,47105,b1-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48187,b1-rfp-1,A1U2T0_MARHV,,2017-09-06 22:22:05.601442+00:00,hours,,1109594.0,
47082,Ajinomoto Cycle 1,,47147,b2-36-2,F,JBEI-17812,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48229,b2-36-2,FATB_UMBCA,,2017-09-06 22:22:13.889433+00:00,hours,,232557.0,
47082,Ajinomoto Cycle 1,,47104,b1-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48186,b1-9017-2,A1U2T0_MARHV,,2017-09-06 22:22:05.442288+00:00,hours,,21323.0,
47082,Ajinomoto Cycle 1,,47103,b1-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48185,b1-9017-1,A1U2T0_MARHV,,2017-09-06 22:22:05.283434+00:00,hours,,25770.0,
47082,Ajinomoto Cycle 1,,47146,b2-36-1,F,JBEI-17812,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48228,b2-36-1,LCFA_ECOLI,,2017-09-06 22:22:13.667445+00:00,hours,,159164.0,
47082,Ajinomoto Cycle 1,,47102,b1-22-2,F,JBEI-17810,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48184,b1-22-2,A1U2T0_MARHV,,2017-09-06 22:22:05.122046+00:00,hours,,2344.0,
47082,Ajinomoto Cycle 1,,47101,b1-22-1,F,JBEI-17810,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48183,b1-22-1,A1U2T0_MARHV,,2017-09-06 22:22:04.956590+00:00,hours,,2045.0,
47082,Ajinomoto Cycle 1,,47100,b1-16-2,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48182,b1-16-2,A1U2T0_MARHV,,2017-09-06 22:22:04.785310+00:00,hours,,8954.0,
47082,Ajinomoto Cycle 1,,47134,b2-32-1,F,JBEI-17826,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48216,b2-32-1,ACR1_ACIAD,,2017-09-06 22:22:11.062747+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48181,b1-16-1,A1U2T0_MARHV,,2017-09-06 22:22:04.597933+00:00,hours,,21091.0,
47082,Ajinomoto Cycle 1,,47188,b3-01-1,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48237,b3-01-1,ACR1_ACIAD,,2017-09-06 22:22:15.416821+00:00,hours,,0.0,
47082,Ajinomoto Cycle 1,,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1941,Targeted Proteomics,48180,b1-15-2,A1U2T0_MARHV,,2017-09-06 22:22:04.404934+00:00,hours,,10438.0,
